,Education,Family,Income,Personal Loan,Mortgage,Age,Securities Account,CreditCard
3721,1,4,13,0,0,32,1,1
3722,1,1,60,0,98,42,0,0
3723,2,1,45,0,82,51,0,0
3724,3,2,39,0,119,44,0,0
3725,2,4,78,0,0,33,0,0
3726,3,3,43,0,0,39,0,0
3727,1,2,31,0,109,56,1,1
3728,2,3,118,1,161,28,0,0
3729,1,3,82,0,0,43,0,0
3730,1,3,112,0,0,30,0,0
3731,2,1,10,0,0,34,0,0
3732,3,2,18,0,95,26,0,0
3733,2,3,72,0,0,58,0,0
3734,3,4,72,0,0,43,0,0
3735,1,1,78,0,0,40,0,0
3736,2,3,78,0,0,54,0,0
3737,3,1,30,0,0,44,0,0
3738,1,3,45,0,0,54,0,1
3739,1,2,80,0,0,39,0,0
3740,1,1,174,0,0,59,0,1
3741,3,2,51,0,0,53,0,0
3742,1,1,181,0,0,32,0,1
3743,2,4,78,0,194,40,0,1
3744,3,3,79,0,0,54,0,0
3745,1,1,119,0,118,27,0,0
3746,2,4,49,0,109,63,1,1
3747,2,3,83,1,0,26,0,0
3748,2,1,100,0,126,33,0,0
3749,1,3,70,0,0,43,0,0
3750,2,3,52,0,0,57,0,0
3751,1,4,12,0,0,26,0,0
3752,3,4,82,0,219,55,0,1
3753,2,2,34,0,0,30,0,1
3754,3,4,112,0,0,63,0,1
3755,3,3,42,0,0,55,0,0
3756,1,2,83,0,0,35,0,0
3757,2,1,142,1,0,45,0,0
3758,1,2,199,0,0,47,0,0
3759,2,4,29,0,121,31,0,1
3760,3,3,70,0,273,56,0,1
3761,3,2,25,0,0,49,0,0
3762,1,2,84,0,0,53,0,0
3763,1,3,81,0,0,62,0,1
3764,1,2,15,0,0,63,0,0
3765,3,3,54,0,0,26,0,0
3766,2,4,108,1,304,59,0,0
3767,1,4,83,0,0,40,0,1
3768,3,1,62,0,170,42,0,1
3769,1,2,134,0,204,29,0,0
3770,1,3,75,0,79,40,0,0
3771,2,2,109,0,341,31,0,1
3772,1,2,152,0,0,35,0,0
3773,3,4,83,0,0,62,1,0
3774,3,4,52,0,0,51,0,0
3775,3,2,31,0,0,32,0,1
3776,3,3,135,1,449,27,0,1
3777,1,1,98,0,151,62,0,0
3778,2,4,14,0,0,66,0,0
3779,1,4,64,0,0,53,0,1
3780,1,2,109,0,0,49,0,0
3781,1,1,118,0,333,65,0,1
3782,2,4,80,0,0,30,1,0
3783,3,3,51,0,0,60,0,0
3784,2,4,115,1,0,30,0,0
3785,1,1,83,0,0,54,0,0
3786,1,1,90,0,0,54,0,0
3787,1,4,28,0,0,37,1,0
3788,1,2,82,0,221,32,0,1
3789,1,3,24,0,0,51,0,1
3790,1,2,71,0,0,46,0,1
3791,1,1,80,0,0,41,0,0
3792,3,4,109,0,0,62,0,0
3793,1,1,140,0,0,54,0,0
3794,2,4,39,0,0,52,1,0
3795,2,1,39,0,98,51,0,0
3796,2,3,50,0,0,24,1,0
3797,1,2,31,0,0,61,0,0
3798,3,3,35,0,144,55,0,1
3799,1,4,44,0,0,37,0,1
3800,3,1,35,0,0,64,0,0
3801,1,2,20,0,106,34,0,1
3802,2,4,10,0,0,31,0,0
3803,3,4,83,0,0,42,0,0
3804,1,2,203,0,0,47,0,0
3805,1,3,84,0,0,29,0,0
3806,1,4,41,0,0,34,0,0
3807,1,2,164,0,0,36,0,1
3808,1,2,152,0,0,34,0,0
3809,1,4,62,0,0,26,1,0
3810,1,4,12,0,89,48,0,0
3811,1,4,28,0,0,47,0,0
3812,1,1,52,0,0,39,0,1
3813,2,3,19,0,97,62,0,0
3814,1,3,35,0,0,34,0,0
3815,1,4,28,0,96,43,0,0
3816,2,3,70,0,0,55,0,1
3817,1,1,140,0,0,65,0,0
3818,3,4,102,0,0,26,0,0
3819,3,4,50,0,0,57,0,0
3820,1,3,61,0,205,32,0,1
3821,2,2,188,1,259,35,0,0
3822,3,4,178,1,0,63,0,0
3823,2,4,44,0,194,49,0,0
3824,1,4,12,0,0,23,1,1
3825,1,4,69,0,188,30,0,1
3826,1,1,132,0,0,43,0,0
3827,1,2,128,0,196,39,0,0
3828,1,4,44,0,122,31,0,0
3829,3,1,44,0,0,65,0,1
3830,3,2,34,0,0,34,1,0
3831,1,2,132,0,0,37,0,0
3832,1,2,158,0,0,62,0,1
3833,1,1,83,0,0,33,0,0
3834,3,1,28,0,75,48,0,0
3835,3,3,131,1,0,33,1,0
3836,2,3,31,0,0,45,0,1
3837,2,4,40,0,0,44,0,0
3838,1,2,71,0,127,37,1,0
3839,3,2,42,0,0,31,0,0
3840,2,3,35,0,114,56,0,0
3841,1,2,81,0,0,30,0,0
3842,1,2,91,0,0,61,0,0
3843,2,4,129,1,0,32,0,1
3844,1,1,75,0,0,51,0,0
3845,2,4,54,0,230,26,0,0
3846,1,1,43,0,0,31,0,0
3847,2,4,94,0,0,43,0,0
3848,3,4,84,0,0,57,0,1
3849,2,1,34,0,0,42,1,0
3850,1,4,15,0,0,48,0,0
3851,3,2,99,0,194,46,0,0
3852,2,1,15,0,82,33,1,1
3853,3,4,83,0,0,45,0,0
3854,3,4,83,0,0,31,0,0
3855,1,1,143,0,0,42,1,0
3856,3,4,81,0,0,56,0,0
3857,2,1,39,0,0,63,0,0
3858,2,2,158,1,277,42,0,1
3859,3,1,62,0,0,50,0,0
3860,1,2,64,0,0,31,0,1
3861,2,1,29,0,0,65,0,0
3862,1,3,64,0,0,60,0,0
3863,2,4,21,0,0,34,0,0
3864,3,2,142,1,0,62,0,1
3865,1,3,64,0,0,56,0,0
3866,1,4,40,0,0,51,1,1
3867,2,3,61,0,0,44,0,0
3868,3,1,44,0,0,41,0,0
3869,2,3,78,0,161,43,0,1
3870,3,2,25,0,0,25,0,0
3871,1,2,125,0,0,40,0,1
3872,3,2,63,0,0,53,0,0
3873,3,1,54,0,185,54,0,0
3874,1,2,92,0,184,36,0,0
3875,1,2,119,0,381,26,0,1
3876,2,1,40,0,0,35,0,0
3877,1,1,41,0,0,29,0,0
3878,1,2,81,0,0,35,0,1
3879,1,3,101,0,270,28,0,0
3880,2,4,25,0,0,48,0,0
3881,2,1,55,0,0,46,1,0
3882,3,1,43,0,166,31,0,1
3883,2,2,98,0,98,40,0,0
3884,3,4,112,0,402,27,0,1
3885,3,4,69,0,102,32,0,0
3886,2,4,79,0,215,67,0,1
3887,1,2,118,0,0,24,1,0
3888,2,3,81,0,251,45,0,1
3889,2,1,19,0,121,26,0,0
3890,3,2,139,1,0,42,0,0
3891,2,3,63,0,0,65,0,0
3892,1,2,102,0,0,59,0,0
3893,2,4,40,0,0,30,0,0
3894,1,1,44,0,81,32,0,1
3895,1,3,59,0,216,36,0,0
3896,1,2,224,0,0,48,0,1
3897,3,2,64,0,0,56,0,0
3898,1,2,129,0,0,44,0,0
3899,1,1,43,0,0,60,0,1
3900,1,3,12,0,0,51,1,1
3901,2,3,53,0,0,34,0,0
3902,3,2,39,0,0,45,0,1
3903,1,1,65,0,0,47,0,0
3904,3,1,18,0,94,29,0,1
3905,3,1,55,0,0,52,0,0
3906,3,1,60,0,0,61,0,0
3907,1,2,42,0,187,40,0,0
3908,2,3,44,0,0,24,0,0
3909,1,2,111,0,0,33,0,0
3910,1,1,62,0,0,33,0,0
3911,3,2,44,0,148,52,0,1
3912,3,1,69,0,0,40,0,0
3913,3,3,62,0,172,45,0,0
3914,2,1,35,0,0,27,0,0
3915,1,1,91,0,0,38,0,1
3916,1,1,12,0,96,50,0,0
3917,1,3,89,0,292,41,0,0
3918,2,4,65,0,0,60,1,0
3919,3,2,179,1,400,64,0,0
3920,3,2,82,0,0,34,1,1
3921,1,1,48,0,0,30,0,0
3922,2,4,20,0,0,31,0,0
3923,3,1,91,0,330,41,1,0
3924,1,2,122,0,0,61,0,0
3925,3,1,22,0,0,42,0,0
3926,1,2,43,0,0,48,0,0
3927,1,4,38,0,0,59,0,1
3928,1,3,61,0,0,57,0,0
3929,2,4,33,0,0,37,0,0
3930,1,1,145,0,345,53,0,0
3931,1,1,170,0,0,53,0,0
3932,2,3,55,0,0,26,0,0
3933,3,1,40,0,0,39,0,0
3934,1,2,68,0,126,35,0,1
3935,1,3,53,0,0,59,0,0
3936,3,3,63,0,0,43,1,0
3937,1,2,123,0,92,39,0,1
3938,1,2,13,0,0,49,0,0
3939,1,4,12,0,102,47,0,1
3940,1,2,53,0,102,41,0,0
3941,2,1,79,0,294,57,0,1
3942,2,1,89,0,170,42,0,0
3943,2,1,188,1,0,61,0,0
3944,3,3,62,0,0,56,0,0
3945,3,3,123,1,428,29,0,0
3946,2,3,40,0,0,25,0,0
3947,3,4,119,1,0,32,0,0
3948,2,4,123,1,253,37,0,1
3949,2,1,23,0,0,31,0,1
3950,3,1,62,0,255,38,0,0
3951,1,3,69,0,106,40,0,0
3952,1,2,124,0,0,61,1,1
3953,3,4,52,0,0,50,0,0
3954,1,2,134,0,0,32,0,0
3955,2,1,58,0,0,62,0,0
3956,2,3,45,0,200,62,0,1
3957,2,4,75,0,0,40,0,0
3958,2,4,23,0,78,59,0,0
3959,1,3,123,1,0,43,0,0
3960,1,3,48,0,0,62,0,0
3961,1,1,145,0,140,48,0,0
3962,3,1,31,0,0,29,0,0
3963,3,3,38,0,0,58,0,0
3964,3,4,78,0,0,43,0,0
3965,1,2,94,0,0,39,0,0
3966,3,1,84,0,0,33,0,0
3967,3,1,22,0,0,40,0,0
3968,1,4,78,0,0,28,0,1
3969,2,3,75,0,0,38,0,0
3970,1,3,71,0,0,65,0,1
3971,3,1,24,0,0,35,0,1
3972,1,2,112,0,0,29,0,1
3973,2,1,53,0,167,61,0,0
3974,3,1,41,0,0,46,0,0
3975,2,1,25,0,0,50,0,0
3976,2,4,42,0,194,60,0,0
3977,2,3,51,0,113,54,1,1
3978,2,2,19,0,0,43,0,0
3979,1,2,90,0,258,38,1,1
3980,2,4,89,0,0,46,0,0
3981,1,3,22,0,0,64,1,1
3982,1,1,119,0,0,24,0,0
3983,3,4,93,1,0,39,0,0
3984,1,4,18,0,0,34,0,0
3985,3,1,32,0,120,65,0,0
3986,3,3,182,1,0,38,0,1
3987,3,2,19,0,0,62,0,1
3988,3,1,85,1,0,59,0,1
3989,2,4,90,0,0,49,1,0
3990,1,2,59,0,134,57,0,0
3991,1,1,84,0,0,64,0,0
3992,2,2,95,1,0,47,0,0
3993,3,3,13,0,0,30,0,0
3994,1,4,88,0,0,42,0,1
3995,3,2,34,0,0,53,0,1
3996,3,4,11,0,0,50,0,1
3997,2,4,80,0,0,62,0,0
3998,1,1,41,0,0,34,0,1
3999,3,2,90,0,0,47,0,0
4000,3,3,93,1,0,62,0,1
4001,2,4,81,0,0,61,0,0
4002,1,2,60,0,0,59,0,0
4003,2,3,39,0,0,47,0,1
4004,2,3,22,0,0,65,0,0
4005,1,2,32,0,79,56,1,0
4006,3,1,28,0,0,56,0,0
4007,2,2,35,0,0,31,0,1
4008,3,3,154,1,351,61,0,1
4009,1,2,189,0,0,42,0,0
4010,3,4,40,0,84,44,0,0
4011,2,2,88,0,0,47,0,0
4012,1,2,124,0,0,30,0,0
4013,3,2,23,0,0,62,0,0
4014,1,4,23,0,0,56,0,1
4015,1,2,139,0,0,25,0,1
4016,1,4,173,1,427,53,0,0
4017,3,4,42,0,153,26,0,0
4018,1,1,161,0,160,59,0,1
4019,2,3,28,0,0,62,0,0
4020,3,4,191,1,194,58,0,1
4021,1,2,42,0,106,40,0,1
4022,3,4,81,0,0,35,0,0
4023,1,3,175,1,312,51,0,0
4024,1,3,82,0,0,41,0,0
4025,3,1,53,0,0,51,0,1
4026,1,3,142,1,0,27,0,0
4027,3,4,42,0,0,46,0,0
4028,1,4,64,0,189,46,0,0
4029,1,2,90,0,0,31,1,0
4030,2,1,44,0,0,58,0,0
4031,3,1,29,0,0,42,0,0
4032,1,2,93,0,0,59,0,1
4033,3,3,69,0,132,54,0,0
4034,2,2,82,0,0,35,0,1
4035,3,2,180,1,0,34,0,0
4036,3,2,13,0,0,46,0,0
4037,1,1,72,0,178,52,0,0
4038,1,3,54,0,0,55,0,0
4039,1,1,104,0,0,34,0,1
4040,2,2,44,0,157,57,0,0
4041,1,1,40,0,0,45,1,1
4042,1,2,190,0,246,29,0,1
4043,1,4,64,0,0,49,0,1
4044,2,2,9,0,99,36,1,0
4045,2,4,38,0,0,57,0,0
4046,3,3,72,0,0,25,0,0
4047,1,1,82,0,79,43,0,0
4048,3,2,48,0,119,27,1,0
4049,3,4,82,0,294,54,0,0
4050,2,2,14,0,83,53,0,0
4051,1,1,162,0,0,55,0,1
4052,1,2,54,0,0,43,0,0
4053,1,2,90,0,0,35,0,0
4054,1,4,64,0,0,59,0,0
4055,3,3,65,0,0,42,0,1
4056,1,2,113,0,0,51,0,0
4057,3,2,38,0,0,57,0,0
4058,3,1,65,0,0,39,0,0
4059,3,4,39,0,0,53,0,0
4060,1,2,174,0,0,31,0,1
4061,3,2,59,0,0,33,0,0
4062,1,2,43,0,0,38,0,0
4063,3,2,24,0,0,47,0,1
4064,2,1,50,0,166,63,0,0
4065,3,1,68,0,0,44,0,0
4066,3,3,61,0,0,61,0,0
4067,2,4,21,0,0,52,0,0
4068,2,2,21,0,0,59,0,0
4069,1,4,31,0,0,56,0,0
4070,1,4,70,0,0,58,1,0
4071,2,3,25,0,135,30,0,1
4072,3,1,78,0,0,42,0,0
4073,1,1,19,0,0,51,0,0
4074,3,1,23,0,0,60,0,0
4075,1,4,40,0,0,30,0,0
4076,3,1,22,0,0,49,0,0
4077,2,4,71,0,0,26,1,0
4078,2,1,58,0,0,36,0,0
4079,1,3,75,0,0,65,0,0
4080,2,1,40,0,110,27,0,1
4081,3,1,155,1,0,60,0,1
4082,2,4,83,0,0,32,0,0
4083,1,3,99,0,0,46,0,0
4084,2,1,59,0,0,60,1,0
4085,2,3,53,0,0,28,0,0
4086,1,4,11,0,0,50,1,0
4087,3,4,179,1,0,52,0,0
4088,3,2,71,0,0,29,0,0
4089,3,4,85,0,0,30,0,0
4090,3,3,49,0,0,42,1,0
4091,1,2,122,0,0,32,0,1
4092,1,2,171,0,0,40,0,0
4093,2,2,138,1,0,49,0,0
4094,3,4,8,0,0,53,1,0
4095,1,4,59,0,0,42,0,0
4096,1,3,49,0,0,38,0,0
4097,1,2,92,0,0,60,0,0
4098,1,4,75,0,0,27,0,0
4099,2,1,60,0,0,61,0,1
4100,2,2,41,0,0,27,0,0
4101,2,3,40,0,0,45,0,1
4102,1,2,81,0,146,41,0,1
4103,3,1,52,0,196,44,0,1
4104,1,4,25,0,0,38,0,0
4105,1,1,139,0,353,39,0,0
4106,2,1,54,0,0,48,0,0
4107,1,1,81,0,0,47,0,1
4108,1,3,73,0,0,64,1,1
4109,3,4,30,0,0,27,0,1
4110,1,3,59,0,0,66,0,0
4111,1,3,21,0,0,43,0,0
4112,2,3,65,0,104,34,0,0
4113,2,3,41,0,161,28,0,0
4114,3,4,52,0,121,52,0,0
4115,2,4,84,0,180,45,0,0
4116,1,2,135,0,0,24,0,0
4117,3,4,18,0,0,39,1,0
4118,1,1,34,0,0,40,0,1
4119,3,4,85,0,0,30,0,0
4120,3,1,23,0,0,49,0,0
4121,2,4,65,0,0,53,0,1
4122,1,1,195,0,0,56,0,0
4123,1,4,40,0,89,50,0,0
4124,3,2,141,1,0,53,0,0
4125,2,2,95,0,322,60,0,1
4126,2,3,23,0,131,58,0,0
4127,2,2,82,0,0,43,0,1
4128,3,4,53,0,0,46,0,0
4129,1,4,10,0,87,29,0,1
4130,2,1,75,0,125,56,0,0
4131,2,4,23,0,122,48,0,0
4132,1,1,133,0,0,61,0,0
4133,1,1,129,0,0,41,0,1
4134,2,4,85,0,131,35,0,0
4135,1,2,168,0,308,48,0,0
4136,3,4,83,0,0,43,0,0
4137,2,2,52,0,0,37,0,0
4138,1,1,114,0,0,47,1,1
4139,3,1,81,0,0,29,0,0
4140,2,1,32,0,0,63,0,0
4141,3,3,63,0,0,43,0,0
4142,3,3,70,0,0,57,0,0
4143,1,2,20,0,0,55,0,0
4144,1,2,138,0,0,47,0,1
4145,2,4,63,0,0,58,0,0
4146,3,1,85,0,118,53,0,0
4147,2,2,180,1,0,59,1,1
4148,3,4,80,0,0,46,0,0
4149,3,1,53,0,0,41,0,0
4150,2,2,72,0,75,46,0,0
4151,1,3,123,1,0,44,0,1
4152,3,2,91,0,0,44,0,0
4153,1,2,148,0,0,50,0,0
4154,3,2,163,1,0,51,0,0
4155,3,4,28,0,149,55,0,1
4156,1,1,193,0,0,37,0,0
4157,3,3,22,0,0,34,0,0
4158,1,4,74,0,0,59,0,1
4159,3,4,70,0,0,45,0,1
4160,2,1,11,0,0,30,0,1
4161,2,3,61,0,0,32,0,0
4162,1,1,41,0,0,61,0,1
4163,2,4,108,1,0,54,0,0
4164,3,4,23,0,0,35,0,1
4165,3,2,135,1,183,63,0,0
4166,3,2,30,0,86,66,0,0
4167,2,4,144,1,0,48,0,0
4168,1,4,139,1,0,60,0,0
4169,3,2,143,1,209,41,0,0
4170,1,1,44,0,0,31,0,1
4171,2,4,49,0,0,58,0,0
4172,2,4,75,0,182,67,0,0
4173,1,2,43,0,0,35,0,0
4174,3,3,59,0,0,40,0,0
4175,1,3,154,1,0,42,0,1
4176,3,1,75,0,0,44,0,1
4177,2,1,75,0,0,47,0,1
4178,1,2,88,0,278,59,0,0
4179,3,1,91,1,0,29,0,0
4180,3,1,11,0,0,36,1,1
4181,3,1,22,0,0,47,0,0
4182,3,2,49,0,220,55,0,1
4183,1,1,140,0,342,41,0,0
4184,2,2,99,0,0,51,0,0
4185,1,2,82,0,199,26,0,0
4186,1,4,10,0,81,33,0,1
4187,2,4,109,0,103,30,0,1
4188,3,4,45,0,0,30,0,0
4189,2,2,93,0,0,45,0,0
4190,2,3,89,1,216,40,1,0
4191,2,3,39,0,132,42,0,0
4192,1,1,21,0,89,50,0,0
4193,1,3,31,0,0,62,0,0
4194,3,1,31,0,0,63,0,0
4195,2,4,52,0,0,43,0,0
4196,3,1,13,0,0,49,0,0
4197,3,2,21,0,76,51,1,0
4198,1,4,50,0,189,61,0,0
4199,3,4,81,0,0,43,0,1
4200,1,4,74,0,0,43,0,1
4201,1,3,89,0,0,61,0,0
4202,2,3,82,0,0,35,0,0
4203,2,4,88,0,0,59,0,0
4204,3,3,61,0,0,40,0,0
4205,1,2,139,0,0,61,0,0
4206,2,1,29,0,0,48,0,0
4207,1,3,51,0,0,37,0,1
4208,3,1,58,0,241,56,0,0
4209,3,2,21,0,125,35,0,0
4210,2,2,43,0,0,35,0,0
4211,2,2,104,0,0,40,0,0
4212,2,1,9,0,98,50,0,0
4213,2,3,39,0,0,49,0,0
4214,1,1,89,0,0,46,1,1
4215,3,2,21,0,0,64,0,0
4216,3,3,173,1,0,60,0,0
4217,3,1,29,0,105,45,0,1
4218,2,4,43,0,0,52,0,1
4219,2,3,30,0,0,58,0,0
4220,3,4,39,0,0,54,1,0
4221,3,2,83,0,248,48,0,0
4222,2,3,58,0,223,51,0,0
4223,2,1,8,0,0,53,0,1
4224,3,3,39,0,0,57,1,1
4225,1,2,204,0,0,43,0,0
4226,1,1,45,0,0,37,0,0
4227,1,1,111,0,0,32,1,0
4228,2,2,83,0,148,34,0,0
4229,3,1,83,0,0,54,0,0
4230,1,2,115,0,202,62,0,1
4231,3,1,60,0,227,56,0,0
4232,1,1,53,0,0,39,0,0
4233,1,2,134,0,0,32,0,0
4234,3,1,91,0,0,50,0,0
4235,1,2,91,0,0,27,0,0
4236,1,2,128,0,0,37,0,1
4237,1,3,78,0,0,60,1,0
4238,1,2,161,0,464,43,0,0
4239,3,3,60,0,0,62,0,0
4240,1,1,161,0,509,39,1,0
4241,2,4,40,0,0,34,0,1
4242,2,1,68,0,0,46,0,0
4243,1,3,74,0,0,46,0,0
4244,2,3,55,0,93,51,0,0
4245,1,1,145,0,0,44,0,1
4246,2,1,24,0,0,60,0,0
4247,2,1,10,0,0,65,0,0
4248,1,2,138,0,0,58,1,0
4249,3,4,63,0,0,37,0,0
4250,3,4,54,0,0,52,0,1
4251,3,3,62,0,0,42,0,0
4252,3,1,81,0,0,54,0,0
4253,2,3,61,0,0,54,0,1
4254,3,1,68,0,0,51,0,0
4255,1,2,78,0,0,59,0,0
4256,1,2,165,0,157,41,0,0
4257,2,3,48,0,0,43,0,1
4258,2,3,155,1,0,52,0,0
4259,3,2,158,1,251,52,0,1
4260,1,1,52,0,0,57,0,0
4261,1,4,18,0,0,53,0,0
4262,1,4,42,0,0,58,0,0
4263,3,2,18,0,0,59,0,0
4264,1,2,40,0,0,57,1,1
4265,2,4,44,0,0,27,1,0
4266,1,1,11,0,87,42,0,1
4267,2,2,194,1,0,52,0,0
4268,2,2,108,0,0,49,0,0
4269,2,4,12,0,0,47,0,0
4270,1,3,19,0,94,45,0,1
4271,1,1,150,0,0,25,0,0
4272,3,4,89,0,0,47,0,0
4273,3,2,83,0,0,44,1,1
4274,2,4,79,0,0,30,0,0
4275,2,4,102,0,0,63,0,0
4276,1,1,155,0,0,50,0,1
4277,1,1,138,0,0,40,0,0
4278,1,3,51,0,0,56,0,1
4279,2,2,80,0,86,39,0,1
4280,1,2,135,0,0,42,1,1
4281,2,4,34,0,162,28,0,1
4282,3,3,195,1,0,26,1,0
4283,3,3,62,0,217,58,0,1
4284,1,2,173,0,243,38,0,0
4285,1,2,149,0,0,23,0,0
4286,1,1,20,0,131,53,0,1
4287,1,4,42,0,0,54,0,1
4288,3,1,28,0,0,42,0,1
4289,2,1,95,0,0,54,0,0
4290,3,2,95,0,0,66,0,0
4291,1,1,34,0,124,46,0,0
4292,3,2,191,1,205,63,0,0
4293,1,2,41,0,173,63,0,1
4294,1,1,150,0,481,58,0,0
4295,3,2,91,0,146,65,0,0
4296,2,4,84,0,0,35,0,0
4297,1,4,73,0,140,33,0,0
4298,1,1,122,0,0,43,0,0
4299,2,1,73,0,133,30,0,0
4300,3,2,20,0,0,61,0,0
4301,1,4,130,1,281,49,0,0
4302,3,3,85,1,0,52,0,0
4303,1,2,134,0,0,45,0,1
4304,2,3,98,0,80,64,0,0
4305,3,2,54,0,0,26,1,0
4306,1,3,41,0,0,35,0,0
4307,3,4,128,1,0,45,0,0
4308,1,3,132,1,308,44,0,0
4309,3,1,188,1,0,34,0,0
4310,2,4,170,1,0,65,0,1
4311,3,3,14,0,111,32,0,0
4312,3,1,93,0,0,41,0,0
4313,2,1,79,0,0,52,0,1
4314,2,4,79,0,0,35,0,0
4315,3,4,62,0,119,51,0,0
4316,1,2,95,0,0,30,1,0
4317,3,4,60,0,0,58,0,0
4318,2,1,75,0,0,49,0,1
4319,2,4,85,0,0,63,0,1
4320,1,1,143,0,0,40,0,0
4321,2,1,34,0,112,27,0,1
4322,1,2,44,0,0,38,0,0
4323,2,4,31,0,151,52,1,0
4324,1,4,13,0,111,49,0,0
4325,1,4,52,0,0,59,0,1
4326,3,1,42,0,102,32,0,0
4327,3,4,102,0,139,30,0,1
4328,3,2,143,1,0,64,1,0
4329,3,4,10,0,0,59,0,0
4330,3,1,44,0,0,62,0,0
4331,1,2,158,0,306,61,1,1
4332,2,2,12,0,0,53,0,1
4333,1,1,59,0,139,51,0,0
4334,2,1,92,0,0,55,0,0
4335,1,2,82,0,0,36,0,1
4336,2,4,44,0,0,44,0,0
4337,2,2,182,1,0,26,0,0
4338,1,2,121,0,0,54,0,0
4339,1,1,38,0,0,35,0,1
4340,1,2,92,0,0,34,1,1
4341,3,2,53,0,0,28,0,0
4342,1,3,45,0,83,32,1,0
4343,2,1,63,0,0,38,1,0
4344,1,1,181,0,0,53,0,0
4345,3,2,184,1,577,26,0,1
4346,1,3,33,0,136,45,0,1
4347,1,3,22,0,0,58,0,0
4348,1,2,99,0,0,59,0,0
4349,2,3,44,0,193,45,0,0
4350,2,4,101,0,0,64,0,1
4351,2,1,32,0,0,30,0,1
4352,1,4,59,0,0,40,0,0
4353,2,2,25,0,0,61,0,1
4354,1,3,140,1,0,40,0,0
4355,3,1,29,0,0,40,0,0
4356,1,1,35,0,0,43,0,0
4357,1,4,141,1,0,39,1,1
4358,3,4,75,0,79,35,0,0
4359,1,2,58,0,0,38,0,0
4360,1,2,41,0,0,67,0,0
4361,2,2,42,0,196,55,0,1
4362,2,3,55,0,0,28,0,0
4363,2,4,18,0,84,30,0,0
4364,3,4,75,0,0,59,1,0
4365,1,2,85,0,0,26,0,0
4366,2,4,43,0,0,52,0,0
4367,1,2,149,0,319,40,0,1
4368,2,2,25,0,0,31,1,1
4369,2,4,19,0,103,50,0,1
4370,3,1,18,0,0,27,0,0
4371,2,4,13,0,0,64,0,0
4372,2,1,41,0,0,34,0,0
4373,1,1,139,0,0,30,0,0
4374,1,3,62,0,131,39,0,1
4375,1,3,51,0,130,34,0,0
4376,1,3,71,0,272,40,0,0
4377,3,1,145,1,0,33,0,0
4378,2,4,45,0,138,38,0,0
4379,3,4,53,0,0,42,0,0
4380,3,1,64,0,0,37,0,0
4381,1,4,39,0,0,33,0,0
4382,3,3,38,0,0,60,1,0
4383,1,3,85,0,0,28,0,0
4384,2,3,61,0,0,45,0,1
4385,3,1,23,0,127,56,0,1
4386,1,1,122,0,330,53,0,0
4387,3,4,72,0,0,37,0,0
4388,1,1,123,0,0,47,0,0
4389,1,1,40,0,0,58,1,1
4390,2,4,62,0,0,52,0,0
4391,1,2,113,0,0,46,0,1
4392,2,4,81,0,0,52,0,0
4393,1,4,59,0,0,24,0,0
4394,2,2,25,0,103,57,0,0
4395,2,4,25,0,0,66,0,1
4396,3,4,14,0,0,30,0,0
4397,1,1,19,0,0,48,0,0
4398,3,1,61,0,0,63,0,0
4399,1,1,21,0,0,48,0,0
4400,1,1,44,0,0,34,0,0
4401,1,3,42,0,0,60,0,1
4402,3,1,52,0,207,55,1,0
4403,1,1,112,0,0,50,0,0
4404,3,1,34,0,0,29,0,0
4405,3,2,83,0,245,61,0,0
4406,2,4,24,0,137,50,0,0
4407,2,2,71,0,0,37,0,1
4408,2,2,181,1,0,64,0,1
4409,3,4,75,0,102,43,0,0
4410,1,2,153,0,0,39,0,0
4411,2,2,75,0,0,23,0,1
4412,2,4,19,0,0,34,0,0
4413,2,4,31,0,0,29,0,1
4414,1,3,178,1,0,33,1,0
4415,1,2,65,0,220,60,0,1
4416,1,1,8,0,97,49,0,0
4417,1,2,92,0,0,54,0,0
4418,1,4,145,1,198,59,0,0
4419,3,1,85,0,272,42,0,0
4420,1,1,149,0,0,62,0,0
4421,2,4,9,0,100,63,0,1
4422,3,2,164,1,422,57,0,1
4423,2,3,40,0,100,61,1,0
4424,3,1,54,0,0,35,0,1
4425,3,2,164,1,301,26,0,0
4426,1,1,140,0,0,33,0,0
4427,3,1,18,0,0,31,0,0
4428,1,4,12,0,0,51,1,0
4429,1,2,140,0,0,55,0,0
4430,3,2,24,0,0,38,0,1
4431,1,2,60,0,0,38,0,0
4432,3,2,50,0,0,53,0,0
4433,2,1,44,0,0,62,0,1
4434,2,4,51,0,110,35,0,0
4435,1,2,34,0,116,46,0,0
4436,2,2,33,0,0,60,0,0
4437,1,2,63,0,0,63,0,0
4438,3,2,22,0,0,43,0,0
4439,3,2,104,1,0,33,0,1
4440,3,3,75,0,0,43,0,0
4441,3,2,75,0,0,62,0,0
4442,3,4,62,0,83,48,0,1
4443,1,1,48,0,169,38,0,0
4444,1,2,73,0,0,36,0,1
4445,1,2,135,0,82,49,0,1
4446,3,3,61,0,117,61,0,1
4447,2,3,78,0,0,49,0,0
4448,3,3,40,0,0,59,0,0
4449,3,1,44,0,0,30,0,1
4450,1,2,45,0,0,44,0,0
4451,1,2,18,0,0,67,0,0
4452,3,4,53,0,174,59,0,0
4453,2,3,11,0,0,37,0,0
4454,2,3,38,0,0,50,0,0
